"UPALNR";"ARTIKELNR";"Reichweite_Tage"
"8363443175";"07183410ET0001";0
"8363850874";"02471300ET0010";0
"8329918020";R902279859;0
"8365051224";"03741800ET0001";0
"8344281833";R902586261;0
"8365339278";"08349710ET0010";0
"8365165990";"05420700ET0001";0
"8364047716";"01801300ET0001";0
"8363314116";"07012890ET0008";0
"8361649692";"07611090ET0025";0
"8365184335";"00773630ET0001";0
"8365499125";"03875200ET0001";0
"8364128132";"00052500ET0001";0
"8303238649";R902197178;0
"8365616652";"04836400ET0001";0
"8365044950";"06558400ET0001";0
"1039091410";"08285640ET0001";0
"8364629585";"01724300ET0001";0
"8364491687";"04477920ET0001";0
"8341305181";R910113778;0
"8364614895";"08868300ET0001";0
"8361258245";R902249196;0
"8364367623";R902230854;0
"8342189599";R902580026;0
"8364594944";"00306710ET0001";0
"8305901817";R000000892;0
"8363646576";"03724900ET0001";0
"8361188351";"05481810ET0001";0
"8363139436";"00510900ET0001";0
"8362167164";"01829600ET0005";0
"8363615909";"03650600ET0001";0
"1039091632";"07457400ET0001";0
"8361571382";"08064500ET0001";0
"8077491684";R000000892;0
"1039091298";"05044830ET0001";0
"8363774286";"08772320ET0001";0
"8362924811";"00169710ET0001";0
"8363081292";"06343000ET0001";0
"8363372260";"01893800ET0001";0
"8365353311";"04247800ET0001";0
"1039091175";"02998780ET0004";0
"8357416734";"03327400ET0001";0
"8364137851";"09071700ET0001";0
"8363279941";R902120458;0
"8363809674";"08714300ET0001";0
"8364356818";"05531900ET0008";0
"8365171137";"07744600ET0001";0
"8365067492";"00764080ET0001";0
"1039091199";"02436000ET0025";0
"8364057333";"03725200ET0001";0
"8365579865";"03663100ET0001";0
"8363317070";R902603443;0
"8365040846";"04538510ET0001";0
"8365617475";"01501620ET0001";0
"8363667373";"01623200ET0001";0
"8364765894";"08984800ET0001";0
"8364014541";"04801400ET0001";0
"8365197311";R902035509;0
"8365088930";"02226100ET0001";0
"8353854479";R902120458;0
"1039091366";"03028900ET0008";0
"8363495341";"01318600ET0001";0
"8365138994";"09214080ET0001";0
"8365559607";"01772300ET0001";0
"8364038745";"01352300ET0001";0
"8326464452";R000000892;0
"8365317764";R902295173;0
"1039091175";"03067500ET0001";0
"8361577728";"09416200ET0004";0
"8363465573";"07286700ET0001";0
"8364585348";"06327000ET0001";0
"8365327145";"04456000ET0001";0
"8365619226";"000000000000169020";0
"8364152892";"05493030ET0001";0
"8365326445";"01310900ET0004";0
"8363308443";"0B268100ET0001";0
"8334086264";R902586261;0
"8364218840";"04776400ET0001";0
"8362950247";"03827500ET0001";0
"8362733819";"07864600ET0001";0
"8365182942";"03555900ET0001";0
"8365238939";"02471300ET0010";0
"8364759855";R902249252;0
"1039097658";R902603443;0
"8363207661";"03755100ET0001";0
"1039552751";R902460159;0
"8365557436";"00445810ET0001";0
"8363759917";"06582000ET0001";0
"8363082329";"03450000ET0001";0
"8187976439";R000000892;0
"8365562348";"02720100ET0001";0
"8356597502";R902120458;0
"8364031944";"04485100ET0001";0
"1039091632";"04528300ET0050";0
"8360755028";"06972400ET0001";0
"8365358576";"04220900ET0025";0
"8362185809";"04974300ET0001";0
"8364587229";"00123700ET0001";0
"8364207592";R902249252;0
"1039091328";"05050900ET0001";0
"8365062541";R902003862;0
"8365067416";"00102300ET0001";0
"8364759985";"08541800ET0001";0
"8363140302";"00549300ET0001";0
"1039552768";"01818700ET0001";0
"8310592949";R000000892;0
"8365355018";"02460000ET0025";0
"8364879539";"04534200ET0001";0
"8364022676";"03995100ET0001";0
"8365637923";"09331500ET0001";0
"8365587259";"03327200ET0001";0
"8362047473";"04735000ET0025";0
"8362379918";"03742300ET0001";0
"8365367653";"04570700ET0001";0
"8365570695";"02582700ET0001";0
"8365177498";"07748900ET0001";0
"1039539240";"000000000000127214";0
"8363355638";"02908410ET0001";0
"1038993456";R902016386;0
"8364870963";"07383900ET0001";0
"8361751463";"00380830ET0001";0
"8037165297";R000000892;0
"8341758956";R902474095;0
"8356603579";R902120458;0
"8365358576";"01501900ET0001";0
"8363279996";"02959300ET0001";0
"8361777593";"01893800ET0001";0
"1039091489";"07223900ET0001";0
"8365356732";"07987400ET0001";0
"8357787995";R000000892;0
"8365626064";"02984800ET0001";0
"8365219945";"05991700ET0001";0
"8365009836";"09162000ET0001";0
"8364038806";"03061500ET0001";0
"8363412683";"01815700ET0001";0
"8362913792";"03877410ET0001";0
"8364824300";"000000000000118808";0
"8186947331";R000000892;0
"8364192539";"07767690ET0001";0
"8364759992";"04037300ET0008";0
"8365562683";"02250600ET0001";0
"1039091311";"02345600ET0001";0
"8364760165";"05629200ET0001";0
"8365042628";"05229400ET0001";0
"8365041775";"01739680EB0001";0
"8360795116";"02305210ET0001";0
"8363489456";"03614730ET0001";0
"8360761630";"08714400ET0001";0
"8363192400";"000000000000127244";0
"8365637923";"04930710ET0001";0
"8364206182";R902078222;0
"8363348364";"00878300ET0001";0
"8344661031";R902444409;0
"8365003223";"03250070ET0001";0
"1039091663";"06558810ET0001";0
"8356187413";R902120458;0
"8365240093";"0B347900ET0001";0
"8364327672";"01072700ET0001";0
"8364206229";"03413100ET0001";0
"8362605536";"09461500ET0008";0
"8361513603";"04459100ET0001";0
"8341678940";R000000892;0
"8365566391";"05886900ET0001";0
"8350880761";R902120458;0
"1039091311";"05501400ET0001";0
"8363421890";"00361640ET0012";0
"1039540345";"04315510ET0001";0
"8365070782";"03519000ET0001";0
"8361601805";"04920500ET0001";0
"8364454545";R000000892;0
"8362457227";"04618310ET0001";0
"8363372260";"01151000ET0025";0
"8365058674";"07252100ET0004";0
"8359951547";"05493500ET0001";0
"8364023796";"07082700ET0001";0
"1039091328";"05886200ET0001";0
"8358995467";"07355400ET0001";0
"8356863973";R000000892;0
"8365224963";"04230100ET0001";0
"8365152891";"01990900ET0001";0
"8365030700";"07048800ET0001";0
"8365299602";"09825000ET0001";0
"8363378521";"03259300ET0001";0
"8365041775";"07204500ET0002";0
"8365557030";"04229200ET0005";0
"8364042773";R902000693;0
"8362460852";"03817100ET0001";0
"8356187444";R902120458;0
"8364727434";"00270820ET0001";0
"8365238151";"00711600ET0001";0
"8365300025";"03893300ET0001";0
"8362776755";"06570300ET0001";0
"8363380807";"06274100ET0025";0
"8365624701";R902249257;0
"8339108527";R902453264;0
"8363907325";"00239400ET0001";0
"8364144194";"07518300ET0001";0
"8363004482";"00813400ET0001";0
"8335928426";R910928325;0
"8365492829";"05725000ET0001";0
"8364152892";"02478040ET0025";0
"8364213715";"02305210ET0001";0
"8362954122";"05841600ET0001";0
"8364743700";"01210200ET0001";0
"8363285317";"05082330ET0001";0
"8335226867";R902490209;0
"8363005021";"09157280ET0001";0
"1039538618";"05242700ET0002";0
"8364038950";"01352300ET0001";0
"8365319584";"08068300ET0001";0
"8363189653";"000000000000129945";0
"8362933271";"07331000ET0001";0
"8365285186";"05082330ET0001";0
"8365017046";"03317810ET0004";0
"8363378521";"02234400ET0001";0
"8365165891";"01384900ET0001";0
"8363142320";"09172900ET0008";0
"8202223593";R000000892;0
"8365624084";"000000000000105498";0
"8362350399";"08981900ET0001";0
"1039538601";"03545140ET0001";0
"8363473677";"05531900ET0008";0
"8365279314";"05989930ET0001";0
"1038993029";R902295081;0
"8364700260";"06197710ET0001";0
"8359131680";R902260595;0
"8362615719";"07295710ET0001";0
"8364715370";"07246120ET0001";0
"8362480294";"05409300ET0001";0
"8362895883";R902249196;0
"8364595408";"00271700ET0001";0
"8365042420";"02997700ET0001";0
"8365628303";"03420000ET0008";0
"8315327447";R000000892;0
"8363648945";"00238620ET0001";0
"8365579995";"03442900ET0001";0
"8363907325";R902249098;0
"1039091311";"000000000000170640";0
"8362047473";"06972400ET0001";0
"8362373589";"07129100ET0001";0
"8363491114";"07426700ET0001";0
"8362351495";R000000892;0
"8364482661";"05229500ET0001";0
"8365449618";"05746300ET0001";0
"8362749377";"00193210ET0001";0
"8361257385";R902249196;0
"1037814578";R902279502;0
"8364853522";"02497500ET0001";0
"8362723711";R902279833;0
"1039091328";"000000000000156717";0
"8362776755";"01371000ET0001";0
"8365356732";"08130360ET0025";0
"8365360166";"00193210ET0001";0
"8364477803";"06353810ET0001";0
"8365492195";"07764160ET0001";0
"8361753467";R902191308;0
"8362196010";"05084620ET0001";0
"1039091212";"00741730ET0001";0
"8364585553";"03731600ET0001";0
"8361827205";"08105500ET0001";0
"8365628303";"06884120ET0001";0
"8365088930";"08085240ET0001";0
"8364838338";R909444589;0
"8361827212";"02406700ET0005";0
"8363321305";"05624200ET0001";0
"8315327218";R000000892;0
"8364334052";"08515600ET0001";0
"8363489791";"03251550ET0001";0
"8365505536";"06957100ET0001";0
"8363732484";"02957510ET0001";0
"8364218383";"01503900ET0001";0
"8362326189";"09155800ET0001";0
"8365475358";"09148600ET0001";0
"8365561341";"05581500ET0001";0
"8364361225";"06582100ET0001";0
"8363372260";"01964200ET0001";0
"8364492707";"00044410ET0001";0
"8365297639";"07899000ET0001";0
"8363732484";"03259300ET0001";0
"8365059138";"07497220ET0001";0
"8363645388";"04572900ET0001";0
"8073446374";R000000892;0
"8361134006";R909921496;0
"1039091328";"000000000000114999";0
"8365240147";"04289600ET0001";0
"8364170995";"06563500ET0001";0
"1039091298";"03263000ET0001";0
"8345898764";R910707503;0
"8363350626";"05966400ET0001";0
"8365367653";"08086100ET0001";0
"8365557092";"04515000ET0001";0
"1039090956";"03836400ET0001";0
"8364342286";"05970000ET0001";0
"8363654755";"04959000ET0002";0
"8365361835";"07377200ET0001";0
"8345327387";R902513158;0
"8365197700";"05393600ET0025";0
"8078002131";R000000892;0
"8361319489";"02636000ET0001";0
"8362764745";R902080200;0
"8361156923";R902603469;0
"8365171472";"02957510ET0001";0
"8363648969";"03622810ET0001";0
"8363814418";"05736900ET0001";0
"8363137173";"07790200ET0001";0
"8364148864";"00085600ET0001";0
"8361892340";"03511800ET0001";0
"8360068890";R909830165;0
"8365493055";"02448910ET0001";0
"8364678064";"00768920ET0001";0
"8361892340";"00273710ET0001";0
"8365728911";R902151681;0
"8358854429";R909243333;0
"8337595022";R000000892;0
"8362883354";"03027700ET0001";0
"8361775810";"00488000ET0001";0
"8364429277";"01306820ET0001";0
"8363651464";"02543040ET0001";0
"8363757302";"03819450ET0001";0
"8363621269";"07277200ET0001";0
"8362728150";"07519700ET0001";0
"8362506710";R902071295;0
"8364756465";"08298030ET0001";0
"8365045193";"03402900ET0001";0
"8364743700";"06939400ET0001";0
"8364143494";"07220800ET0004";0
"8363645388";"01700200ET0008";0
"1039091328";"08725400ET0001";0
"8347681500";R902556533;0
"8363348845";"00069900ET0004";0
"8365489713";"05351600ET0010";0
"8365184380";R902120458;0
"8365173605";"03112500ET0001";0
"8363477408";"03883900ET0001";0
"8364006874";"08757600ET0001";0
"1038969482";"02568300ET0001";0
"8363183606";"01804000ET0001";0
"8363308542";"02675510ET0001";0
"8365616379";"01696900ET0001";0
"8363875723";"01290310ET0001";0
"8365472814";"06498800ET0001";0
"8365001960";"08976900ET0001";0
"8364144538";"05693700ET0004";0
"8364759923";"09155800ET0001";0
"8365545907";"02333800ET0001";0
"8365637923";"03807710ET0004";0
"8362350399";"07485910ET0001";0
"8362749315";"02797800ET0001";0
"8365492195";"00599200ET0001";0
"8364031944";"04345000ET0001";0
"8365504157";"04288500ET0001";0
"8362913792";"00165710ET0001";0
"8340618534";R902554240;0
"8364030350";"02542500ET0001";0
"8363495853";"02934100ET0001";0
"8365615822";"01753600ET0001";0
"8364497955";"00267700ET0001";0
"8341711159";R902543265;0
"8365348706";"06972400ET0001";0
"8365179942";R909154293;0
"8365511742";"07647460ET0001";0
"8365341240";"07935700ET0001";0
"8364476196";"05964500ET0001";0
"8363734976";"01823500ET0004";0
"8364505131";"01069090ET0025";0
"8360869060";R902972192;0
"8364193734";"09967200ET0001";0
"8362757372";"02362000ET0001";0
"8363815347";"07183210ET0001";0
"8201882586";R000000892;0
"1039091472";"09669500ET0001";0
"8347394349";R902519537;0
"8365453479";"07252100ET0004";0
"8365144827";"01519800ET0001";0
"8364870956";"02170310ET0001";0
"8362948268";"02997700ET0001";0
"8365624237";"000000000000119862";0
"8352021285";R000000892;0
"8337331880";R902431533;0
"8352520481";R902120458;0
"8362258787";"08356410ET0001";0
"8364031944";"03328000ET0001";0
"8364873094";"07434010ET0006";0
"8361627072";"05828600ET0001";0
"8344021309";R902580401;0
"8303706575";R000000892;0
"8364361676";"04759610ET0001";0
"8363946867";R902120458;0
"8361173654";"02950500ET0001";0
"1039091267";R902226788;0
"8364853492";"07303000ET0001";0
"8362973185";"07497220ET0001";0
"8348579110";R910993591;0
"1039091649";"05051000ET0001";0
"8365494748";"05676400ET0001";0
"8358829526";R902120458;0
"8365083805";"01815800ET0001";0
"8363621573";"03181700ET0001";0
"8363172112";"0510525096";0
"8364361676";"04300900ET0001";0
"8364772663";"05154500ET0001";0
"8347961510";R910944513;0
"8362904707";"07520370ET0001";0
"8365491280";R902281540;0
"8362922190";"00065530ET0012";0
"8361745929";"08976900ET0001";0
"8364774049";"07731200ET0001";0
"8362362095";"04511000ET0001";0
"8363140302";"04407500ET0001";0
"8363283207";R902117356;0
"8337800409";R902581529;0
"8363907318";R902005075;0
"8360259373";R902272359;0
"8365449823";"00768920ET0001";0
"1039091175";"00258300ET0001";0
"8363815743";"08984800ET0001";0
"8365492829";"07114200ET0001";0
"8119597756";R000000892;0
"8365632805";"00060700ET0005";0
"1039091687";"000000000000118590";0
"8365222167";"05274500ET0001";0
"8362207631";"05295300ET0001";0
"8363673176";"06333500ET0001";0
"8362642203";"07680570ET0001";0
"8362047473";"05234200ET0001";0
"8360869398";R000000892;0
"8365207225";"03573600ET0001";0
"8364471443";"07038510ET0001";0
"8363024565";"08985900ET0001";0
"8364148864";"00191400ET0008";0
"8363304926";"07110900ET0001";0
"8363412683";"09054800ET0001";0
"8365011679";R902279833;0
"8341118460";R910987526;0
"8365171380";"01515100ET0001";0
"8364146495";"06907400ET0001";0
"8365333573";"08918800ET0001";0
"8363216854";"02665100ET0002";0
"8365455688";"02170310ET0001";0
"8363142566";"03817520ET0001";0
"8364630321";"07355400ET0001";0
"8364169968";"05653400ET0001";0
"8365340373";"09821000ET0001";0
"8362294211";"08130360ET0025";0
"8364595453";"09272100ET0001";0
"8360787111";R902031287;0
"8361751548";R902118528;0
"1039091434";"02364900ET0001";0
"8363757302";"04753300ET0002";0
"8364042780";R902000693;0
"8364642768";"03335000ET0001";0
"8364143494";"02328410ET0001";0
"8365492829";"09808300ET0001";0
"8362365553";"07153200ET0001";0
"8363279927";"05848100ET0001";0
"8363756329";"09025610ET0001";0
"1039091298";"02551300ET0001";0
"8363107084";"01004100ET0001";0
"8363939067";"09152130ET0001";0
"8363444363";"05411720ET0001";0
"8364871939";"02432050ET0025";0
"8364497597";"04284900ET0001";0
"8363308139";"02151900ET0001";0
"8365032735";"09248670ET0025";0
"8365175432";"08458600ET0001";0
"8364512023";"00240810ET0001";0
"8341398916";R910916055;0
"1039552768";"08886130ET0001";0
"8364743359";"08393700ET0001";0
"8362463822";"01771100ET0001";0
"8361486488";"03982600ET0001";0
"8364455559";"01697400ET0001";0
"8364213715";"05042600ET0001";0
"8363498434";"02359200ET0001";0
"8362006258";"02846200ET0001";0
"8355426483";R902120458;0
"8364743359";"04823100ET0001";0
"8364146495";"03883900ET0001";0
"8364616974";"08757600ET0001";0
"8365165235";"03742400ET0001";0
"8364039018";R902295160;0
"8354854379";R000000892;0
"8365067492";"08455410ET0001";0
"8361514952";"00754600ET0001";0
"8361052607";R902270410;0
"8362597176";"02398500ET0001";0
"8362462344";"04349500ET0001";0
"8361173654";"04456000ET0001";0
"8364057555";"03170200ET0004";0
"8364756540";"09076900ET0025";0
"8364585782";R902213210;0
"8352520511";R902120458;0
"8362199486";"05056000ET0001";0
"8364595286";"00660900ET0001";0
"8364630765";"07277510ET0001";0
"8364186514";"00549300ET0001";0
"8364361256";"03746800ET0001";0
"8203233867";R000000892;0
"8362597121";"01990100ET0001";0
"8365724500";"01562010ET0001";0
"8340169548";R910993523;0
"8362581687";R909921893;0
"8363802606";"07206200ET0001";0
"1039353549";R902972082;0
"1039091304";"05723100ET0002";0
"8365124898";"06346600ET0001";0
"8362748950";"01956700ET0001";0
"8365592758";"00772000ET0001";0
"1039091687";"01802300ET0001";0
"8365300315";"04586500ET0001";0
"8364773486";"05275500ET0001";0
"8365636537";"05693900ET0025";0
"8364142312";"07516100ET0001";0
"8363641649";"000000000000166640";0
"8364595248";R902249117;0
"8363488695";"09156530ET0001";0
"8365010443";R902273019;0
"1039538618";"00763480ET0001";0
"8362959608";"08120650ET0001";0
"1039091298";"07572920ET0001";0
"8364772335";"00868430ET0025";0
"8359946727";R000000892;0
"8363211651";"05065500ET0016";0
"8356187420";R902120458;0
"8362881169";"05721600ET0001";0
"8361258160";R902249196;0
"8365492829";"03578310ET0001";0
"8362514494";"07975600ET0008";0
"8365636537";"04974300ET0001";0
"8363569912";"01840800ET0001";0
"8365087438";"08234000ET0001";0
"8364425675";"04037300ET0008";0
"8364144538";"00267700ET0001";0
"8363420015";"00361640ET0012";0
"8362392498";"08542100ET0001";0
"8365491211";R902151681;0
"8360349647";"05902600ET0004";0
"8361619831";R902117356;0
"8357924949";R902436823;0
"8364760158";"05733700ET0001";0
"8365020763";"01501900ET0001";0
"1039091175";"06937580ET0025";0
"8365557252";"08542100ET0001";0
"8362047473";"03924900ET0001";0
"8364454941";"07951400ET0001";0
"8364849686";R000000892;0
"8364595538";"04849700ET0001";0
"8355527234";R902258310;0
"8362729089";"05053660ET0001";0
"1039539561";"04720400ET0001";0
"8365492829";"04766700ET0002";0
"8364333772";"000000000000112459";0
"8363586650";"05966400ET0001";0
"8362186097";"01277600ET0001";0
"8364870857";"09028600ET0001";0
"8365473156";"05986600ET0001";0
"8362903021";"03250400ET0001";0
"1039091281";"03316800ET0004";0
"8362242533";"08920090ET0001";0
"8357546646";"00716500ET0001";0
"8361529666";"01049300ET0001";0
"8363184177";"04786500ET0001";0
"8363631657";"03250700ET0001";0
"1039539240";"00453900ET0001";0
"8360259380";R902272359;0
"8365359849";"02334510ET0001";0
"8362336249";"07047000ET0001";0
"8364342255";"0B459700ET0001";0
"8365332811";"04583200ET0001";0
"8337736722";R910987698;0
"8363917379";"03521290ET0001";0
"8365592734";"07177100ET0001";0
"8363463647";"06602700ET0001";0
"8363782366";"01829600ET0005";0
"8364748026";"08189000ET0001";0
"8365355018";"07864600ET0001";0
"8363855459";"09418500ET0001";0
"8249538483";R000000892;0
"8362217661";"01041100ET0001";0
"8356239327";R902120458;0
"8365240703";"08843600ET0005";0
"8365197922";"03215410ET0001";0
"8363946874";"03525500ET0001";0
"8364491687";"07103010ET0001";0
"8365580205";"04813200ET0004";0
"8339633708";R000000892;0
"8364144538";"02510800ET0001";0
"8365015141";"06486610ET0012";0
"8360355174";"05082090ET0001";0
"8362586989";"07737000ET0001";0
"8363139436";"03539800ET0001";0
"8364743359";"02338900ET0001";0
"8364503373";"04743500ET0001";0
"8334799645";R000000892;0
"8364594821";"00272000ET0001";0
"8365174343";"04037300ET0008";0
